"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"1431","J. Simmons","J. Simmons","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1432","J. Mickens","J. Mickens","WR","JAX","7","","injury-status","Final L 21-37 @ HOU","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1433","D. Williams","D. Williams","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1434","A. Ellis","A. Ellis","TE","ARI","12","","injury-status","Final W 38-13 @ TEN","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1435","M. Tucker","M. Tucker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1436","B. Brown-Dukes","B. Brown-Dukes","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1437","J. Brown","J. Brown","K","","","","injury-status","BYE","-","412.0","-","-","-","-","-","-","-","-","-","-","-"
"1438","C. O'Neal","C. O'Neal","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1439","J. Vander Laan","J. Vander Laan","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1440","B. Shippen","B. Shippen","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1441","R. Mullaney","R. Mullaney","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1442","T. Jones","T. Jones","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1443","T. Carson","T. Carson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1444","W. Ratelle","W. Ratelle","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1445","J. Perkins","J. Perkins","TE","NYJ","6","","injury-status","Final L 14-19 @ CAR","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1446","V. Showers","V. Showers","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1447","R. Diggs","R. Diggs","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1448","M. Weiser","M. Weiser","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1449","Q. Hicks","Q. Hicks","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1450","S. Vainuku","S. Vainuku","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1451","J. Williams-Lambert","J. Williams-Lambert","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1452","T. Lewis","T. Lewis","WR","MIA","14","Ques","injury-status questionable","Final W 17-16 @ NE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1453","D. Stewart","D. Stewart","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1454","K. Cartwright","K. Cartwright","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1455","M. Leak","M. Leak","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1456","A. Bonnet","A. Bonnet","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1457","M. Michel","M. Michel","WR","WAS","9","","injury-status","Final L 16-20 vs LAC","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1458","B. Williams","B. Williams","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1459","C. Severin","C. Severin","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1460","J. Robinson","J. Robinson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1461","J. Jones","J. Jones","WR","","","","injury-status","BYE","-","319.8","-","-","-","-","-","-","-","-","-","-","-"
"1462","M. Mathews","M. Mathews","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1463","K. Maye","K. Maye","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1464","J. McGee","J. McGee","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1465","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1466","S. Scheu","S. Scheu","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1467","D. Cajuste","D. Cajuste","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1468","D. Griswold","D. Griswold","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1469","M. Bercovici","M. Bercovici","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1470","D. Foster","D. Foster","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1471","C. Brown","C. Brown","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1472","J. Holton","J. Holton","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1473","K. Garrett","K. Garrett","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1474","T. Bertolet","T. Bertolet","K","","","","injury-status","BYE","-","666.3","-","-","-","-","-","-","-","-","-","-","-"
"1475","B. Braunecker","B. Braunecker","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1476","M. North","M. North","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1477","R. Martin","R. Martin","K","","","","injury-status","BYE","-","445.6","-","-","-","-","-","-","-","-","-","-","-"
"1478","J. Stave","J. Stave","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1479","J. Ferguson","J. Ferguson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1480","B. Hoyer","B. Hoyer","QB","NE","14","","injury-status","Final L 16-17 vs MIA","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1481","C. Jones","C. Jones","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1482","C. Swain","C. Swain","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1483","J. Woodrum","J. Woodrum","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1484","M. McKay","M. McKay","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1485","D. Johnson","D. Johnson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1486","B. Sandland","B. Sandland","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1487","K. Lawler","K. Lawler","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1488","K. Marshall","K. Marshall","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1489","D. Fuller","D. Fuller","WR","","","","injury-status","BYE","-","483.2","-","-","-","-","-","-","-","-","-","-","-"
"1490","D. Lucien","D. Lucien","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1491","D. Jackson","D. Jackson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1492","J. Driskel","J. Driskel","QB","HOU","10","","injury-status","Final W 37-21 vs JAX","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1493","C. Core","C. Core","WR","MIA","14","Ques","injury-status questionable","Final W 17-16 @ NE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1494","D. Watt","D. Watt","RB","PIT","7","","injury-status","Final W 23-16 @ BUF","-","324.7","-","-","-","-","-","-","-","-","-","-","-"
"1495","D. Vitale","D. Vitale","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1496","K. Listenbee","K. Listenbee","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1497","J. Rudock","J. Rudock","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1498","N. Sudfeld","N. Sudfeld","QB","SF","6","","injury-status","Final W 41-33 @ DET","-","326.7","-","-","-","-","-","-","-","-","-","-","-"
"1499","J. Adams","J. Adams","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1500","M. Bohringer","M. Bohringer","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1501","T. Hemingway","T. Hemingway","TE","WAS","9","","injury-status","Final L 16-20 vs LAC","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1502","T. Davis","T. Davis","WR","","","","injury-status","BYE","-","271.0","-","-","-","-","-","-","-","-","-","-","-"
"1503","K. Hogan","K. Hogan","QB","TEN","13","","injury-status","Final L 13-38 vs ARI","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1504","P. Rivers","P. Rivers","QB","","","","injury-status","BYE","-","358.7","-","-","-","-","-","-","-","-","-","-","-"
"1505","D. Washington","D. Washington","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1506","S. DeValve","S. DeValve","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1507","T. Ervin","T. Ervin","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1508","B. Kaufusi","B. Kaufusi","TE","GB","13","","injury-status","Final L 3-38 @ NO","-","405.0","-","-","-","-","-","-","-","-","-","-","-"
"1509","P. Perkins","P. Perkins","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1510","K. Dixon","K. Dixon","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1511","C. Kessler","C. Kessler","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1512","C. Prosise","C. Prosise","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1513","J. Doctson","J. Doctson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1514","C. Coleman","C. Coleman","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1515","C. Cook","C. Cook","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1516","P. Lynch","P. Lynch","QB","","","","injury-status","BYE","-","367.0","-","-","-","-","-","-","-","-","-","-","-"
"1517","X. Rush","X. Rush","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1518","A. Dable","A. Dable","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1519","M. Slater","M. Slater","WR","NE","14","","injury-status","Final L 16-17 vs MIA","-","616.0","-","-","-","-","-","-","-","-","-","-","-"
"1520","J. Johnson","J. Johnson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1521","G. Sinclair","G. Sinclair","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1522","R. Travis","R. Travis","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1523","M. Lengel","M. Lengel","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1524","M. Wile","M. Wile","P, K","","","","injury-status","BYE","-","318.0","-","-","-","-","-","-","-","-","-","-","-"
"1525","B. Cottom","B. Cottom","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1526","M. LaCosse","M. LaCosse","TE","NE","14","","injury-status","Final L 16-17 vs MIA","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1527","D. Lawrence","D. Lawrence","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1528","D. Foxx","D. Foxx","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1529","B. Vogler","B. Vogler","TE","","","","injury-status","BYE","-","581.0","-","-","-","-","-","-","-","-","-","-","-"
"1530","Z. Laskey","Z. Laskey","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1531","D. Walker","D. Walker","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1532","K. Cook","K. Cook","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1533","M. Meyer","M. Meyer","K","","","","injury-status","BYE","-","378.8","-","-","-","-","-","-","-","-","-","-","-"
"1534","M. Palardy","M. Palardy","P, K - MIA(14)","","","","injury-status","Final W 17-16 @ NE","-","295.0","-","-","-","-","-","-","-","-","-","-","-"
"1535","D. White","D. White","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1536","G. Johnson","G. Johnson","RB","","","","injury-status","BYE","-","489.0","-","-","-","-","-","-","-","-","-","-","-"
"1537","E. Tomlinson","E. Tomlinson","TE","BAL","8","","injury-status","Final L 27-33 @ LV","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1538","R. Bailey","R. Bailey","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1539","A. Smith","A. Smith","QB","","","","injury-status","BYE","-","375.1","-","-","-","-","-","-","-","-","-","-","-"
"1540","T. Long","T. Long","P, K - LAC(7)","","","","injury-status","Final W 20-16 @ WAS","-","308.3","-","-","-","-","-","-","-","-","-","-","-"
"1541","J. Heaps","J. Heaps","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1542","D. Jennings","D. Jennings","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1543","T. Semisch","T. Semisch","TE","","","","injury-status","BYE","-","252.0","-","-","-","-","-","-","-","-","-","-","-"
"1544","A. Goodley","A. Goodley","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1545","D. Anderson","D. Anderson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1546","T. Davis","T. Davis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1547","Z. Zenner","Z. Zenner","RB","","","","injury-status","BYE","-","534.0","-","-","-","-","-","-","-","-","-","-","-"
"1548","R. Anderson","R. Anderson","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1549","D. Brown","D. Brown","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1550","B. Koyack","B. Koyack","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1551","M. Johnson","M. Johnson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1552","N. O'Leary","N. O'Leary","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1553","G. Davis","G. Davis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1554","K. Bell","K. Bell","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1555","J. Nelson","J. Nelson","WR","IND","14","","injury-status","Final L 16-28 vs SEA","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1556","D. Sproles","D. Sproles","RB","","","","injury-status","BYE","-","506.2","-","-","-","-","-","-","-","-","-","-","-"
"1557","J. Ajayi","J. Ajayi","RB","","","","injury-status","BYE","-","516.8","-","-","-","-","-","-","-","-","-","-","-"
"1558","J. Allen","J. Allen","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1559","J. Hardy","J. Hardy","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1560","J. Heuerman","J. Heuerman","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1561","C. Walford","C. Walford","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1562","D. Smith","D. Smith","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1563","T. Yeldon","T. Yeldon","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1564","M. Moore","M. Moore","QB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1565","F. Gore","F. Gore","RB","","","","injury-status","BYE","-","667.7","-","-","-","-","-","-","-","-","-","-","-"
"1566","K. White","K. White","WR","NO","6","","injury-status","Final W 38-3 vs GB","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"1567","J. Cunningham","J. Cunningham","TE","","","","injury-status","BYE","-","417.3","-","-","-","-","-","-","-","-","-","-","-"
