"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"1378","J. Natson","J. Natson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1379","J. Lane","J. Lane","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1380","C. Jeter","C. Jeter","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1381","B. Howard","B. Howard","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1382","T. Griffey","T. Griffey","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1383","D. Crossan","D. Crossan","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1384","J. Quick","J. Quick","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1385","S. Orndoff","S. Orndoff","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1386","T. Renew","T. Renew","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1387","J. Magee","J. Magee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1388","I. Zamora","I. Zamora","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1389","R. Davis","R. Davis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1390","K. Muhammad","K. Muhammad","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1391","E. McGuire","E. McGuire","RB","KC","12","","injury-status","Final W 33-29 vs CLE","-","-","-","-","-","-","-","-","-","-","-","-"
"1392","S. Rogers","S. Rogers","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1393","M. Schreck","M. Schreck","TE","CIN","10","","injury-status","Final W 27-24 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-"
"1394","T. Taylor","T. Taylor","WR","CIN","10","IR","injury-status ir","Final W 27-24 vs MIN","5","-","-","-","2","3","41","-","-","-","-","-"
"1395","S. Gibson","S. Gibson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1396","D. Yancey","D. Yancey","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1397","B. Hill","B. Hill","RB","SF","6","","injury-status","Final W 41-33 @ DET","-","-","-","-","-","-","-","-","-","-","-","-"
"1398","T. Logan","T. Logan","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1399","B. Hodges","B. Hodges","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1400","N. Peterman","N. Peterman","QB","LV","8","","injury-status","Final W 33-27 vs BAL","0","2","2","-","-","-","-","-","-","-","-","-"
"1401","J. Dobbs","J. Dobbs","QB","PIT","7","","injury-status","Final W 23-16 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"1402","C. Hansen","C. Hansen","WR","ATL","6","","injury-status","Final L 6-32 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"1403","J. Chesson","J. Chesson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1404","R. Switzer","R. Switzer","WR","CLE","13","","injury-status","Final L 29-33 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"1405","J. Malone","J. Malone","WR","GB","13","","injury-status","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"1406","J. Leggett","J. Leggett","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1407","J. Butt","J. Butt","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1408","A. Darboh","A. Darboh","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1409","C. Williams","C. Williams","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1410","T. Taylor","T. Taylor","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1411","C. Henderson","C. Henderson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1412","D. Webb","D. Webb","QB","NYG","7","","injury-status","Final L 13-27 vs DEN","-0","2","-3","-","-","-","-","-","-","-","-","-"
"1413","C. Kelly","C. Kelly","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1414","J. Williams","J. Williams","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1415","T. Wilson","T. Wilson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1416","D. Kizer","D. Kizer","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1417","C. Briggs","C. Briggs","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1418","J. Huesman","J. Huesman","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1419","B. Sims","B. Sims","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1420","T. Pope","T. Pope","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1421","N. Truesdell","N. Truesdell","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1422","H. Binford","H. Binford","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1423","K. Thompson","K. Thompson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1424","D. Watford","D. Watford","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1425","E. Wallace","E. Wallace","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1426","G. Griffin","G. Griffin","TE","NO","6","","injury-status","Final W 38-3 vs GB","5","-","-","-","4","4","39","-","-","-","-","-"
"1427","R. Horn","R. Horn","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1428","K. Coleman","K. Coleman","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1429","R. Morris","R. Morris","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1430","M. McFarland","M. McFarland","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1431","J. Simmons","J. Simmons","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1432","J. Mickens","J. Mickens","WR","JAX","7","","injury-status","Final L 21-37 @ HOU","1","-","-","-","2","3","10","-","-","-","-","-"
"1433","D. Williams","D. Williams","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1434","A. Ellis","A. Ellis","TE","ARI","12","","injury-status","Final W 38-13 @ TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"1435","M. Tucker","M. Tucker","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1436","B. Brown-Dukes","B. Brown-Dukes","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1437","J. Brown","J. Brown","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1438","C. O'Neal","C. O'Neal","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1439","J. Vander Laan","J. Vander Laan","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1440","B. Shippen","B. Shippen","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1441","R. Mullaney","R. Mullaney","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1442","T. Jones","T. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1443","T. Carson","T. Carson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1444","W. Ratelle","W. Ratelle","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1445","J. Perkins","J. Perkins","TE","NYJ","6","","injury-status","Final L 14-19 @ CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"1446","V. Showers","V. Showers","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1447","R. Diggs","R. Diggs","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1448","M. Weiser","M. Weiser","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1449","Q. Hicks","Q. Hicks","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1450","S. Vainuku","S. Vainuku","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1451","J. Williams-Lambert","J. Williams-Lambert","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1452","T. Lewis","T. Lewis","WR","MIA","14","Ques","injury-status questionable","Final W 17-16 @ NE","1","-","-","-","1","2","7","-","-","-","-","-"
"1453","D. Stewart","D. Stewart","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1454","K. Cartwright","K. Cartwright","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1455","M. Leak","M. Leak","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1456","A. Bonnet","A. Bonnet","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1457","M. Michel","M. Michel","WR","WAS","9","","injury-status","Final L 16-20 vs LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"1458","B. Williams","B. Williams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1459","C. Severin","C. Severin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1460","J. Robinson","J. Robinson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1461","J. Jones","J. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1462","M. Mathews","M. Mathews","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1463","K. Maye","K. Maye","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1464","J. McGee","J. McGee","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1465","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1466","S. Scheu","S. Scheu","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1467","D. Cajuste","D. Cajuste","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1468","D. Griswold","D. Griswold","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1469","M. Bercovici","M. Bercovici","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1470","D. Foster","D. Foster","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1471","C. Brown","C. Brown","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1472","J. Holton","J. Holton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1473","K. Garrett","K. Garrett","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1474","T. Bertolet","T. Bertolet","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1475","B. Braunecker","B. Braunecker","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1476","M. North","M. North","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1477","R. Martin","R. Martin","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1478","J. Stave","J. Stave","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1479","J. Ferguson","J. Ferguson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1480","B. Hoyer","B. Hoyer","QB","NE","14","","injury-status","Final L 16-17 vs MIA","12","11","-8","-","-","-","-","-","9","11","227","1"
"1481","C. Jones","C. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1482","C. Swain","C. Swain","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1483","J. Woodrum","J. Woodrum","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1484","M. McKay","M. McKay","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","D. Johnson","D. Johnson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1486","B. Sandland","B. Sandland","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1487","K. Lawler","K. Lawler","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1488","K. Marshall","K. Marshall","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1489","D. Fuller","D. Fuller","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1490","D. Lucien","D. Lucien","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1491","D. Jackson","D. Jackson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","J. Driskel","J. Driskel","QB","HOU","10","","injury-status","Final W 37-21 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"1493","C. Core","C. Core","WR","MIA","14","Ques","injury-status questionable","Final W 17-16 @ NE","-","-","-","-","-","-","-","-","-","-","-","-"
"1494","D. Watt","D. Watt","RB","PIT","7","","injury-status","Final W 23-16 @ BUF","3","1","1","-","3","3","15","-","-","-","-","-"
"1495","D. Vitale","D. Vitale","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1496","K. Listenbee","K. Listenbee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1497","J. Rudock","J. Rudock","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1498","N. Sudfeld","N. Sudfeld","QB","SF","6","","injury-status","Final W 41-33 @ DET","-","-","-","-","-","-","-","-","-","-","-","-"
"1499","J. Adams","J. Adams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1500","M. Bohringer","M. Bohringer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1501","T. Hemingway","T. Hemingway","TE","WAS","9","","injury-status","Final L 16-20 vs LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"1502","T. Davis","T. Davis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1503","K. Hogan","K. Hogan","QB","TEN","13","","injury-status","Final L 13-38 vs ARI","-","-","-","-","-","-","-","-","-","-","-","-"
"1504","P. Rivers","P. Rivers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1505","D. Washington","D. Washington","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1506","S. DeValve","S. DeValve","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1507","T. Ervin","T. Ervin","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1508","B. Kaufusi","B. Kaufusi","TE","GB","13","","injury-status","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"1509","P. Perkins","P. Perkins","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1510","K. Dixon","K. Dixon","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1511","C. Kessler","C. Kessler","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1512","C. Prosise","C. Prosise","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1513","J. Doctson","J. Doctson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1514","C. Coleman","C. Coleman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1515","C. Cook","C. Cook","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1516","P. Lynch","P. Lynch","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1517","X. Rush","X. Rush","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1518","A. Dable","A. Dable","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1519","M. Slater","M. Slater","WR","NE","14","","injury-status","Final L 16-17 vs MIA","-","-","-","-","-","-","-","-","-","-","-","-"
"1520","J. Johnson","J. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1521","G. Sinclair","G. Sinclair","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1522","R. Travis","R. Travis","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
