"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"2357","V. McDonald","V. McDonald","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2358","T. Austin","T. Austin","WR","","","","injury-status","BYE","-","695.0","-","-","-","-","-","-","-","-","-","-","-"
"2359","M. Glennon","M. Glennon","QB","","","","injury-status","BYE","-","599.7","-","-","-","-","-","-","-","-","-","-","-"
"2360","K. Stills","K. Stills","WR","","","","injury-status","BYE","-","246.0","-","-","-","-","-","-","-","-","-","-","-"
"2361","R. Griffin","R. Griffin","QB","","","","injury-status","BYE","-","415.0","-","-","-","-","-","-","-","-","-","-","-"
"2362","K. Barner","K. Barner","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2363","T. Riddick","T. Riddick","RB","","","","injury-status","BYE","-","508.0","-","-","-","-","-","-","-","-","-","-","-"
"2364","C. Thompson","C. Thompson","RB","","","","injury-status","BYE","-","461.1","-","-","-","-","-","-","-","-","-","-","-"
"2365","J. Reed","J. Reed","TE","","","","injury-status","BYE","-","494.0","-","-","-","-","-","-","-","-","-","-","-"
"2366","L. Murray","L. Murray","RB","","","","injury-status","BYE","-","579.0","-","-","-","-","-","-","-","-","-","-","-"
"2367","D. Jackson","D. Jackson","WR","","","","injury-status","BYE","-","688.0","-","-","-","-","-","-","-","-","-","-","-"
"2368","C. Anderson","C. Anderson","RB","","","","injury-status","BYE","-","622.5","-","-","-","-","-","-","-","-","-","-","-"
"2369","R. Griffin","R. Griffin","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2370","L. Bell","L. Bell","RB","TB","9","","injury-status","Sun 1:00 PM@ ATL","-","698.5","-","-","-","-","-","-","-","-","-","-","-"
"2371","T. Eifert","T. Eifert","TE","","","","injury-status","BYE","-","605.5","-","-","-","-","-","-","-","-","-","-","-"
"2372","R. Burkhead","R. Burkhead","RB","","","","injury-status","BYE","-","367.3","-","-","-","-","-","-","-","-","-","-","-"
"2373","G. Bernard","G. Bernard","RB","","","","injury-status","BYE","-","496.0","-","-","-","-","-","-","-","-","-","-","-"
"2374","B. Roethlisberger","B. Roethlisberger","QB","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","-","687.1","-","-","-","-","-","-","-","-","-","-","-"
"2375","M. Goodwin","M. Goodwin","WR","","","","injury-status","BYE","-","586.3","-","-","-","-","-","-","-","-","-","-","-"
"2376","M. Barkley","M. Barkley","QB","","","","injury-status","BYE","-","445.5","-","-","-","-","-","-","-","-","-","-","-"
"2377","R. Shepard","R. Shepard","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2378","C. Hogan","C. Hogan","WR","","","","injury-status","BYE","-","375.5","-","-","-","-","-","-","-","-","-","-","-"
"2379","P. Lutz","P. Lutz","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2380","R. Daniels","R. Daniels","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2381","S. Watts","S. Watts","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2382","G. Oakes","G. Oakes","TE","","","","injury-status","BYE","-","640.4","-","-","-","-","-","-","-","-","-","-","-"
"2383","N. Wright","N. Wright","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2384","T. Gordon","T. Gordon","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2385","J. Smith","J. Smith","WR","","","IR","injury-status ir","BYE","-","489.5","-","-","-","-","-","-","-","-","-","-","-"
"2386","L. Toafili","L. Toafili","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2387","T. Taua","T. Taua","RB","","","","injury-status","BYE","-","484.3","-","-","-","-","-","-","-","-","-","-","-"
"2388","W. Wright","W. Wright","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2389","M. McNamee","M. McNamee","K","GB","5","","injury-status","Sun 4:25 PMvs DET","-","679.0","-","-","-","-","-","-","-","-","-","-","-"
"2390","I. Adeyi","I. Adeyi","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2391","M. Van Vooren","M. Van Vooren","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2392","S. Brown","S. Brown","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2393","M. Lemonious-Craig","M. Lemonious-Craig","WR","","","Ques","injury-status questionable","BYE","-","643.4","-","-","-","-","-","-","-","-","-","-","-"
"2394","B. Gabbert","B. Gabbert","QB","","","","injury-status","BYE","-","345.4","-","-","-","-","-","-","-","-","-","-","-"
"2395","H. Dekkers","H. Dekkers","QB","NO","11","","injury-status","Sun 1:00 PMvs ARI","-","575.2","-","-","-","-","-","-","-","-","-","-","-"
"2396","L. Scott","L. Scott","RB","BAL","7","","injury-status","Sun 8:20 PM@ BUF","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2397","C. McDonald","C. McDonald","WR","","","IR","injury-status ir","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2398","D. Dabney","D. Dabney","TE","","","","injury-status","BYE","-","517.0","-","-","-","-","-","-","-","-","-","-","-"
"2399","K. Rowan","K. Rowan","WR","","","","injury-status","BYE","-","548.5","-","-","-","-","-","-","-","-","-","-","-"
"2400","L. Deal","L. Deal","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2401","D. Campbell","D. Campbell","WR","CAR","14","","injury-status","Sun 1:00 PM@ JAX","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2402","M. Foster","M. Foster","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2403","K. Smith","K. Smith","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2404","K. Jackson","K. Jackson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2405","T. Sheffield","T. Sheffield","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2406","T. Elgersma","T. Elgersma","QB","","","","injury-status","BYE","-","677.0","-","-","-","-","-","-","-","-","-","-","-"
"2407","L. Floriea","L. Floriea","WR","","","Ques","injury-status questionable","BYE","-","602.0","-","-","-","-","-","-","-","-","-","-","-"
"2408","J. Reed","J. Reed","WR","CAR","14","","injury-status","Sun 1:00 PM@ JAX","-","527.3","-","-","-","-","-","-","-","-","-","-","-"
"2409","K. Dent","K. Dent","QB","","","","injury-status","BYE","-","626.0","-","-","-","-","-","-","-","-","-","-","-"
"2410","J. Holiday","J. Holiday","WR","KC","10","","injury-status","Fri 8:00 PM@ LAC","-","664.6","-","-","-","-","-","-","-","-","-","-","-"
"2411","K. Johnson","K. Johnson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2412","M. Mang","M. Mang","TE","IND","11","","injury-status","Sun 1:00 PMvs MIA","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2413","Z. Franklin","Z. Franklin","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2414","R. Brown","R. Brown","TE","","","","injury-status","BYE","-","673.5","-","-","-","-","-","-","-","-","-","-","-"
"2415","S. Pitz","S. Pitz","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2416","M. Major","M. Major","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2417","G. Jackson","G. Jackson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2418","J. Lockhart","J. Lockhart","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2419","N. Kallerup","N. Kallerup","TE","SEA","8","","injury-status","Sun 4:05 PMvs SF","-","585.3","-","-","-","-","-","-","-","-","-","-","-"
"2420","D. Cooper","D. Cooper","WR","PHI","9","","injury-status","Thu 8:20 PMvs DAL","-","658.2","-","-","-","-","-","-","-","-","-","-","-"
"2421","C. Davis","C. Davis","K","","","","injury-status","BYE","-","665.2","-","-","-","-","-","-","-","-","-","-","-"
"2422","S. Powell","S. Powell","RB","","","","injury-status","BYE","-","506.3","-","-","-","-","-","-","-","-","-","-","-"
"2423","D. Miller","D. Miller","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2424","T. Morin","T. Morin","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2425","R. Douglas","R. Douglas","WR","","","","injury-status","BYE","-","635.2","-","-","-","-","-","-","-","-","-","-","-"
"2426","J. Terry","J. Terry","TE","","","IR","injury-status ir","BYE","-","518.0","-","-","-","-","-","-","-","-","-","-","-"
"2427","R. Baker","R. Baker","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2428","M. Bernard","M. Bernard","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2429","J. Webb","J. Webb","WR","NE","14","","injury-status","Sun 1:00 PMvs LV","-","680.3","-","-","-","-","-","-","-","-","-","-","-"
"2430","C. Runyon","C. Runyon","TE","LV","8","","injury-status","Sun 1:00 PM@ NE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2431","B. Yurosek","B. Yurosek","TE","MIN","6","","injury-status","Mon 8:15 PM@ CHI","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2432","J. Jones","J. Jones","WR","WAS","12","","injury-status","Sun 1:00 PMvs NYG","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2433","J. Bellamy","J. Bellamy","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2434","C. Schlee","C. Schlee","QB","","","","injury-status","BYE","-","475.5","-","-","-","-","-","-","-","-","-","-","-"
"2435","Q. Jones","Q. Jones","RB","","","","injury-status","BYE","-","275.0","-","-","-","-","-","-","-","-","-","-","-"
"2436","T. Watson","T. Watson","TE","KC","10","","injury-status","Fri 8:00 PM@ LAC","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2437","D. Wright","D. Wright","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2438","Z. Horton","Z. Horton","TE","DET","8","","injury-status","Sun 4:25 PM@ GB","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2439","J. Fleming","J. Fleming","WR","","","","injury-status","BYE","-","695.5","-","-","-","-","-","-","-","-","-","-","-"
"2440","G. Larvadain","G. Larvadain","WR","CLE","9","","injury-status","Sun 1:00 PMvs CIN","-","696.7","-","-","-","-","-","-","-","-","-","-","-"
"2441","E. Wilson","E. Wilson","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2442","Q. Conley","Q. Conley","RB","","","","injury-status","BYE","-","698.7","-","-","-","-","-","-","-","-","-","-","-"
"2443","K. Taylor","K. Taylor","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2444","D. Hankins","D. Hankins","RB","CHI","5","IR","injury-status ir","Mon 8:15 PMvs MIN","-","635.0","-","-","-","-","-","-","-","-","-","-","-"
"2445","J. Olawale","J. Olawale","RB","","","","injury-status","BYE","-","694.1","-","-","-","-","-","-","-","-","-","-","-"
"2446","J. Walker","J. Walker","WR","CHI","5","","injury-status","Mon 8:15 PMvs MIN","-","623.6","-","-","-","-","-","-","-","-","-","-","-"
"2447","M. Price","M. Price","WR","MIN","6","","injury-status","Mon 8:15 PM@ CHI","-","532.5","-","-","-","-","-","-","-","-","-","-","-"
"2448","I. Neyor","I. Neyor","WR","GB","5","","injury-status","Sun 4:25 PMvs DET","-","691.7","-","-","-","-","-","-","-","-","-","-","-"
"2449","B. Sauls","B. Sauls","K","","","","injury-status","BYE","-","618.4","-","-","-","-","-","-","-","-","-","-","-"
"2450","B. Wooldridge","B. Wooldridge","QB","","","","injury-status","BYE","-","515.3","-","-","-","-","-","-","-","-","-","-","-"
"2451","D. Singer","D. Singer","WR","","","","injury-status","BYE","-","541.7","-","-","-","-","-","-","-","-","-","-","-"
"2452","D. Lassiter","D. Lassiter","WR","","","","injury-status","BYE","-","691.1","-","-","-","-","-","-","-","-","-","-","-"
"2453","D. Jackson","D. Jackson","WR","","","","injury-status","BYE","-","656.9","-","-","-","-","-","-","-","-","-","-","-"
"2454","P. DiMarco","P. DiMarco","RB","","","","injury-status","BYE","-","698.8","-","-","-","-","-","-","-","-","-","-","-"
"2455","J. Wright","J. Wright","RB","SEA","8","","injury-status","Sun 4:05 PMvs SF","-","590.3","-","-","-","-","-","-","-","-","-","-","-"
"2456","C. Tyree","C. Tyree","WR","","","Ques","injury-status questionable","BYE","-","653.5","-","-","-","-","-","-","-","-","-","-","-"
"2457","X. Guillory","X. Guillory","WR","","","Ques","injury-status questionable","BYE","-","575.5","-","-","-","-","-","-","-","-","-","-","-"
"2458","J. Banks","J. Banks","WR","","","","injury-status","BYE","-","596.7","-","-","-","-","-","-","-","-","-","-","-"
"2459","T. Broden","T. Broden","WR","SEA","8","","injury-status","Sun 4:05 PMvs SF","-","542.0","-","-","-","-","-","-","-","-","-","-","-"
"2460","M. Lang","M. Lang","TE","","","","injury-status","BYE","-","563.0","-","-","-","-","-","-","-","-","-","-","-"
"2461","J. Develin","J. Develin","RB","","","","injury-status","BYE","-","687.0","-","-","-","-","-","-","-","-","-","-","-"
"2462","M. Dixon","M. Dixon","WR","","","","injury-status","BYE","-","597.0","-","-","-","-","-","-","-","-","-","-","-"
"2463","S. Ntoh","S. Ntoh","RB","","","","injury-status","BYE","-","562.7","-","-","-","-","-","-","-","-","-","-","-"
"2464","H. Williams","H. Williams","QB","","","","injury-status","BYE","-","664.7","-","-","-","-","-","-","-","-","-","-","-"
"2465","P. Conroy","P. Conroy","TE","","","","injury-status","BYE","-","551.0","-","-","-","-","-","-","-","-","-","-","-"
"2466","M. Redman","M. Redman","TE","LAR","8","","injury-status","Sun 4:25 PMvs HOU","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2467","B. Presley","B. Presley","WR","LAR","8","","injury-status","Sun 4:25 PMvs HOU","-","662.7","-","-","-","-","-","-","-","-","-","-","-"
"2468","J. Waters","J. Waters","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2469","A. Torres","A. Torres","TE","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2470","T. Edwards","T. Edwards","WR","LAR","8","","injury-status","Sun 4:25 PMvs HOU","-","697.0","-","-","-","-","-","-","-","-","-","-","-"
"2471","M. Williams","M. Williams","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2472","C. Dippre","C. Dippre","TE","NE","14","","injury-status","Sun 1:00 PMvs LV","-","570.0","-","-","-","-","-","-","-","-","-","-","-"
"2473","B. Lampe","B. Lampe","RB","NE","14","IR","injury-status ir","Sun 1:00 PMvs LV","-","644.0","-","-","-","-","-","-","-","-","-","-","-"
"2474","G. Scott","G. Scott","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2475","D. Blankumsee","D. Blankumsee","WR","","","","injury-status","BYE","-","508.0","-","-","-","-","-","-","-","-","-","-","-"
"2476","J. Galbreath","J. Galbreath","TE","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","-","639.0","-","-","-","-","-","-","-","-","-","-","-"
"2477","D. Thomas-Jones","D. Thomas-Jones","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2478","R. Taylor","R. Taylor","WR","","","","injury-status","BYE","-","672.0","-","-","-","-","-","-","-","-","-","-","-"
"2479","K. Williams","K. Williams","WR","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2480","J. George","J. George","WR","","","","injury-status","BYE","-","623.0","-","-","-","-","-","-","-","-","-","-","-"
"2481","M. Muhammad","M. Muhammad","WR","","","Ques","injury-status questionable","BYE","-","691.7","-","-","-","-","-","-","-","-","-","-","-"
"2482","E. Garbers","E. Garbers","QB","","","","injury-status","BYE","-","593.0","-","-","-","-","-","-","-","-","-","-","-"
"2483","K. Lynch-Adams","K. Lynch-Adams","RB","","","","injury-status","BYE","-","257.0","-","-","-","-","-","-","-","-","-","-","-"
"2484","B. Pierre","B. Pierre","TE","CAR","14","","injury-status","Sun 1:00 PM@ JAX","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2485","K. Robichaux","K. Robichaux","RB","DET","8","IR","injury-status ir","Sun 4:25 PM@ GB","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2486","J. White","J. White","RB","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2487","R. Lewis","R. Lewis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2488","D. Fleming","D. Fleming","WR","MIN","6","","injury-status","Mon 8:15 PM@ CHI","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2489","B. Nesbit","B. Nesbit","TE","MIN","6","","injury-status","Mon 8:15 PM@ CHI","-","332.0","-","-","-","-","-","-","-","-","-","-","-"
"2490","T. Stewart","T. Stewart","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2491","A. Tyus","A. Tyus","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2492","J. Meeks","J. Meeks","WR","DET","8","","injury-status","Sun 4:25 PM@ GB","-","637.5","-","-","-","-","-","-","-","-","-","-","-"
"2493","J. Keeney-James","J. Keeney-James","WR","","","","injury-status","BYE","-","641.8","-","-","-","-","-","-","-","-","-","-","-"
"2494","C. Prieskorn","C. Prieskorn","TE","","","","injury-status","BYE","-","683.0","-","-","-","-","-","-","-","-","-","-","-"
"2495","A. Johnson","A. Johnson","RB","LAC","12","","injury-status","Fri 8:00 PMvs KC","-","666.2","-","-","-","-","-","-","-","-","-","-","-"
"2496","J. Pritchett","J. Pritchett","WR","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2497","J. Jones","J. Jones","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2498","E. Pancol","E. Pancol","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2499","C. Brayboy","C. Brayboy","WR","JAX","8","","injury-status","Sun 1:00 PMvs CAR","-","498.5","-","-","-","-","-","-","-","-","-","-","-"
"2500","Q. Skinner","Q. Skinner","WR","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2501","C. Camper","C. Camper","WR","","","","injury-status","BYE","-","658.0","-","-","-","-","-","-","-","-","-","-","-"
"2502","J. Copenhaver","J. Copenhaver","TE","","","","injury-status","BYE","-","289.0","-","-","-","-","-","-","-","-","-","-","-"
"2503","P. Herbert","P. Herbert","TE","JAX","8","","injury-status","Sun 1:00 PMvs CAR","-","519.0","-","-","-","-","-","-","-","-","-","-","-"
"2504","J. Kearse","J. Kearse","WR","","","","injury-status","BYE","-","674.5","-","-","-","-","-","-","-","-","-","-","-"
"2505","S. Henigan","S. Henigan","QB","JAX","8","","injury-status","Sun 1:00 PMvs CAR","-","418.1","-","-","-","-","-","-","-","-","-","-","-"
"2506","N. Carter","N. Carter","RB","ATL","5","","injury-status","Sun 1:00 PMvs TB","-","623.1","-","-","-","-","-","-","-","-","-","-","-"
"2507","N. McCollum","N. McCollum","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2508","D. Felton","D. Felton","WR","","","IR","injury-status ir","BYE","-","574.0","-","-","-","-","-","-","-","-","-","-","-"
"2509","J. Bly","J. Bly","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2510","B. Collins","B. Collins","WR","NYG","14","","injury-status","Sun 1:00 PM@ WAS","-","689.7","-","-","-","-","-","-","-","-","-","-","-"
"2511","D. Cambre","D. Cambre","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2512","Q. Skinner","Q. Skinner","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2513","J. Simon","J. Simon","TE","ATL","5","","injury-status","Sun 1:00 PMvs TB","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2514","S. Bolden","S. Bolden","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2515","K. Forbath","K. Forbath","K","","","","injury-status","BYE","-","652.2","-","-","-","-","-","-","-","-","-","-","-"
"2516","M. Johnson","M. Johnson","RB","","","","injury-status","BYE","-","681.8","-","-","-","-","-","-","-","-","-","-","-"
"2517","J. Conyers","J. Conyers","TE","MIA","12","IR","injury-status ir","Sun 1:00 PM@ IND","-","542.0","-","-","-","-","-","-","-","-","-","-","-"
"2518","A. Henning","A. Henning","WR","MIA","12","","injury-status","Sun 1:00 PM@ IND","-","667.6","-","-","-","-","-","-","-","-","-","-","-"
"2519","A. Armstrong","A. Armstrong","WR","","","","injury-status","BYE","-","696.0","-","-","-","-","-","-","-","-","-","-","-"
"2520","T. Wease","T. Wease","WR","MIA","12","","injury-status","Sun 1:00 PM@ IND","-","692.0","-","-","-","-","-","-","-","-","-","-","-"
"2521","N. Noel","N. Noel","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2522","M. Baldwin","M. Baldwin","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2523","R. Fairweather","R. Fairweather","TE","DAL","10","","injury-status","Thu 8:20 PM@ PHI","-","265.0","-","-","-","-","-","-","-","-","-","-","-"
"2524","T. Neville","T. Neville","TE","","","","injury-status","BYE","-","684.5","-","-","-","-","-","-","-","-","-","-","-"
"2525","T. Holden","T. Holden","WR","DAL","10","","injury-status","Thu 8:20 PM@ PHI","-","503.0","-","-","-","-","-","-","-","-","-","-","-"
"2526","J. Kelly","J. Kelly","WR","HOU","6","","injury-status","Sun 4:25 PM@ LAR","-","501.0","-","-","-","-","-","-","-","-","-","-","-"
"2527","J. Bell","J. Bell","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2528","B. Taylor","B. Taylor","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2529","T. Kahmann","T. Kahmann","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2530","C. Owen","C. Owen","WR","IND","11","","injury-status","Sun 1:00 PMvs MIA","-","382.0","-","-","-","-","-","-","-","-","-","-","-"
"2531","U. Bentley","U. Bentley","RB","IND","11","","injury-status","Sun 1:00 PMvs MIA","-","573.5","-","-","-","-","-","-","-","-","-","-","-"
"2532","M. Trujillo","M. Trujillo","K","","","IR","injury-status ir","BYE","-","691.7","-","-","-","-","-","-","-","-","-","-","-"
"2533","L. Parker","L. Parker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2534","E. Young","E. Young","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2535","J. Briningstool","J. Briningstool","TE","KC","10","IR","injury-status ir","Fri 8:00 PM@ LAC","-","585.5","-","-","-","-","-","-","-","-","-","-","-"
"2536","S. Klotz","S. Klotz","TE","","","","injury-status","BYE","-","693.0","-","-","-","-","-","-","-","-","-","-","-"
"2537","E. Badger","E. Badger","WR","","","","injury-status","BYE","-","606.0","-","-","-","-","-","-","-","-","-","-","-"
"2538","M. Dalena","M. Dalena","WR","","","","injury-status","BYE","-","678.5","-","-","-","-","-","-","-","-","-","-","-"
"2539","L. Grimm","L. Grimm","WR","LAC","12","","injury-status","Fri 8:00 PMvs KC","-","613.0","-","-","-","-","-","-","-","-","-","-","-"
"2540","O. Cardenas","O. Cardenas","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2541","B. Green","B. Green","WR","","","","injury-status","BYE","-","670.0","-","-","-","-","-","-","-","-","-","-","-"
"2542","A. Marshall","A. Marshall","RB","CLE","9","","injury-status","Sun 1:00 PMvs CIN","-","684.0","-","-","-","-","-","-","-","-","-","-","-"
"2543","G. Greene","G. Greene","QB","TB","9","","injury-status","Sun 1:00 PM@ ATL","-","489.0","-","-","-","-","-","-","-","-","-","-","-"
"2544","R. Coe","R. Coe","K","","","","injury-status","BYE","-","694.4","-","-","-","-","-","-","-","-","-","-","-"
"2545","W. Sheppard","W. Sheppard","WR","GB","5","","injury-status","Sun 4:25 PMvs DET","-","623.7","-","-","-","-","-","-","-","-","-","-","-"
"2546","J. Williams","J. Williams","RB","TB","9","","injury-status","Sun 1:00 PM@ ATL","-","580.5","-","-","-","-","-","-","-","-","-","-","-"
"2547","A. Landphere","A. Landphere","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2548","J. Newton","J. Newton","WR","","","","injury-status","BYE","-","494.8","-","-","-","-","-","-","-","-","-","-","-"
"2549","J. Davis","J. Davis","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2550","C. Bazelak","C. Bazelak","QB","TB","9","","injury-status","Sun 1:00 PM@ ATL","-","639.0","-","-","-","-","-","-","-","-","-","-","-"
"2551","M. Brosmer","M. Brosmer","QB","MIN","6","","injury-status","Mon 8:15 PM@ CHI","-","652.0","-","-","-","-","-","-","-","-","-","-","-"
"2552","D. Uiagalelei","D. Uiagalelei","QB","LAC","12","","injury-status","Fri 8:00 PMvs KC","-","689.2","-","-","-","-","-","-","-","-","-","-","-"
"2553","C. Jackson","C. Jackson","WR","SEA","8","","injury-status","Sun 4:05 PMvs SF","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2554","K. Latu","K. Latu","TE","BUF","7","","injury-status","Sun 8:20 PMvs BAL","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2555","P. Thorne","P. Thorne","QB","","","","injury-status","BYE","-","689.5","-","-","-","-","-","-","-","-","-","-","-"
"2556","J. Moore","J. Moore","WR","CIN","10","","injury-status","Sun 1:00 PM@ CLE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2557","R. Owens","R. Owens","WR","","","","injury-status","BYE","-","406.0","-","-","-","-","-","-","-","-","-","-","-"
"2558","H. Presley","H. Presley","WR","","","","injury-status","BYE","-","591.8","-","-","-","-","-","-","-","-","-","-","-"
"2559","S. Gosnell","S. Gosnell","WR","BUF","7","","injury-status","Sun 8:20 PMvs BAL","-","419.8","-","-","-","-","-","-","-","-","-","-","-"
"2560","K. Akharaiyi","K. Akharaiyi","WR","","","","injury-status","BYE","-","529.5","-","-","-","-","-","-","-","-","-","-","-"
"2561","J. Mayes","J. Mayes","WR","","","","injury-status","BYE","-","509.0","-","-","-","-","-","-","-","-","-","-","-"
"2562","J. Kim","J. Kim","K","","","","injury-status","BYE","-","654.0","-","-","-","-","-","-","-","-","-","-","-"
